# command:    ssu-cmsearch --hmm-cW 1.5 --no-null3 --noalign -T -1 --tab ssu_aln/ssu_aln.1/ssu_aln.1.tab --viterbi /home/be68/anaconda3/share/ssu-align-0.1.1/ssu-align-0p1.cm ssu_aln/IsolateSeqs.fasta.1
# date:       Fri Apr 19 15:40:58 2019
# num seqs:   55
# dbsize(Mb): 0.141452
#
# Pre-search info for CM 1: archaea
#
# rnd  mod  alg  cfg   beta  bit sc cut
# ---  ---  ---  ---  -----  ----------
#   1  hmm  vit  loc      -       -1.00
#
# CM: archaea
#                                    target coord   query coord                         
#                          ----------------------  ------------                         
# model name  target name       start        stop  start   stop    bit sc   E-value  GC%
# ----------  -----------  ----------  ----------  -----  -----  --------  --------  ---
  eukarya     BE179               207         248      1   1881     26.59         -   57
  eukarya     BE179               450         437      1   1881     -0.63         -   36
  eukarya     BE180               142         190      1   1881     17.65         -   55
  eukarya     BE181              1157        1260      1   1881     14.09         -   57
  eukarya     BE182               205         246      1   1881     26.59         -   57
  eukarya     BE182               448         435      1   1881     -0.63         -   36
  eukarya     BE183               732         773      1   1881     14.04         -   48
#
# Post-search info for CM 3: eukarya
#
# rnd  mod  alg  cfg   beta  bit sc cut  num hits  surv fract
# ---  ---  ---  ---  -----  ----------  --------  ----------
#   1  hmm  vit  loc      -       -1.00        60      0.0214
#
#    run time  (hr:min:sec)
# -----------
#    00:00:09
# command:    ssu-cmsearch --hmm-cW 1.5 --no-null3 --noalign -T -1 --tab ssu_aln/ssu_aln.3/ssu_aln.3.tab --viterbi /home/be68/anaconda3/share/ssu-align-0.1.1/ssu-align-0p1.cm ssu_aln/IsolateSeqs.fasta.3
# date:       Fri Apr 19 15:40:58 2019
# num seqs:   54
# dbsize(Mb): 0.135436
#
# Pre-search info for CM 1: archaea
#
# rnd  mod  alg  cfg   beta  bit sc cut
# ---  ---  ---  ---  -----  ----------
#   1  hmm  vit  loc      -       -1.00
#
# CM: archaea
#                                    target coord   query coord                         
#                          ----------------------  ------------                         
# model name  target name       start        stop  start   stop    bit sc   E-value  GC%
# ----------  -----------  ----------  ----------  -----  -----  --------  --------  ---
  archaea     BE184                32        1276      1   1508    579.30         -   55
  archaea     BE184               524         509      1   1508      1.30         -   44
  archaea     BE186                 1        1263      1   1508    607.02         -   56
  archaea     BE186               549         540      1   1508      0.79         -   40
  archaea     BE187                 2        1324      1   1508    610.06         -   56
  archaea     BE190                 1         749      1   1508    431.87         -   54
  archaea     BE191                 5         736      1   1508    496.65         -   54
  archaea     BE193               137        1316      1   1508    540.65         -   55
  archaea     BE194                 7        1264      1   1508    578.20         -   54
  archaea     BE194               548         539      1   1508      0.79         -   40
  archaea     BE195                11         742      1   1508    496.65         -   54
  archaea     BE196                 9        1332      1   1508    697.85         -   54
  archaea     BE197               137        1302      1   1508    527.12         -   55
  archaea     BE197               505         496      1   1508      0.79         -   40
  archaea     BE198                50        1324      1   1508    606.28         -   55
  archaea     BE201                 3        1290      1   1508    544.18         -   52
  archaea     BE201              1080        1061      1   1508     -0.43         -   60
  archaea     BE203                 1        1325      1   1508    688.47         -   55
  archaea     BE206                 4        1328      1   1508    688.47         -   55
  archaea     BE207                 4        1328      1   1508    679.50         -   54
  archaea     BE212                 4        1300      1   1508    642.73         -   58
  archaea     BE213                 7        1266      1   1508    600.14         -   54
  archaea     BE213               548         539      1   1508      0.79         -   40
  archaea     BE215                 6        1265      1   1508    600.14         -   54
  archaea     BE215               547         538      1   1508      0.79         -   40
  archaea     BE216                 6        1279      1   1508    555.41         -   54
  archaea     BE216               547         538      1   1508      0.79         -   40
  archaea     BE219                 4        1326      1   1508    691.81         -   55
  archaea     BE219               589         577      1   1508     -0.63         -   46
  archaea     BE220                 5        1329      1   1508    702.15         -   56
  archaea     BE220              1196        1183      1   1508      0.43         -   50
  archaea     BE222                 7        1278      1   1508    554.48         -   54
  archaea     BE222               548         539      1   1508      0.79         -   40
  archaea     BE223                 7        1280      1   1508    555.41         -   54
  archaea     BE223               548         539      1   1508      0.79         -   40
  archaea     BE224               138        1317      1   1508    533.64         -   55
  archaea     BE224               506         497      1   1508      0.79         -   40
  archaea     BE228                 2        1334      1   1508    548.87         -   56
  archaea     BE231                 6        1330      1   1508    702.15         -   56
  archaea     BE231              1197        1184      1   1508      0.43         -   50
  archaea     BE232                 6        1329      1   1508    698.01         -   54
  archaea     BE233                 1        1310      1   1508    511.74         -   54
  archaea     BE234                 2        1334      1   1508    548.87         -   56
  archaea     BE235                 7        1280      1   1508    559.87         -   53
  archaea     BE235               548         539      1   1508      0.79         -   40
  archaea     BE236                 4        1328      1   1508    702.15         -   56
  archaea     BE236              1195        1182      1   1508      0.43         -   50
  archaea     BE239                 2        1264      1   1508    551.68         -   54
  archaea     BE239               526         511      1   1508      1.30         -   44
  archaea     BE240               141        1317      1   1508    507.21         -   55
  archaea     BE241                 1        1327      1   1508    589.04         -   54
  archaea     BE242                 4        1293      1   1508    545.38         -   52
  archaea     BE242              1081        1062      1   1508     -0.43         -   60
  archaea     BE243                 2        1260      1   1508    551.23         -   55
  archaea     BE243               526         511      1   1508      1.30         -   44
  archaea     BE248                 1        1292      1   1508    627.76         -   57
  archaea     BE249                 5        1264      1   1508    558.95         -   53
  archaea     BE249               546         537      1   1508      0.79         -   40
  archaea     BE251                 1        1257      1   1508    572.22         -   55
  archaea     BE251               523         508      1   1508      1.30         -   44
  archaea     BE254                 2        1259      1   1508    571.00         -   55
  archaea     BE254               544         535      1   1508      0.79         -   40
  archaea     BE255                 3        1262      1   1508    572.72         -   55
  archaea     BE255               547         538      1   1508      0.79         -   40
  archaea     BE256                32        1262      1   1508    587.13         -   55
  archaea     BE256               524         509      1   1508      1.30         -   44
  archaea     BE257                31         747      1   1508    227.26         -   53
  archaea     BE257               523         508      1   1508      1.30         -   44
  archaea     BE258                78        1256      1   1508    550.31         -   55
  archaea     BE258               522         507      1   1508      1.30         -   44
  archaea     BE259                 5        1278      1   1508    561.16         -   52
  archaea     BE259               546         537      1   1508      0.79         -   40
  archaea     BE260                 1        1301      1   1508    508.89         -   50
  archaea     BE260              1169        1160      1   1508     -0.37         -   50
  archaea     BE261                 1        1295      1   1508    626.61         -   57
  archaea     BE264                 1        1264      1   1508    553.35         -   55
  archaea     BE264               549         540      1   1508      0.79         -   40
  archaea     BE265               141        1325      1   1508    500.49         -   54
  archaea     BE268                 4        1280      1   1508    575.73         -   55
  archaea     BE268               482         451      1   1508      1.96         -   59
  archaea     BE270                 5         750      1   1508    255.59         -   53
  archaea     BE270               546         537      1   1508      0.79         -   40
  archaea     BE275                 6        1334      1   1508    533.68         -   55
  archaea     BE276                 4        1332      1   1508    533.68         -   55
  archaea     BE277                 4        1332      1   1508    533.68         -   55
#
# Post-search info for CM 1: archaea
#
# rnd  mod  alg  cfg   beta  bit sc cut  num hits  surv fract
# ---  ---  ---  ---  -----  ----------  --------  ----------
#   1  hmm  vit  loc      -       -1.00        85      0.4925
#
#    run time  (hr:min:sec)
# -----------
#    00:00:09
#
# Pre-search info for CM 2: bacteria
#
# rnd  mod  alg  cfg   beta  bit sc cut
# ---  ---  ---  ---  -----  ----------
#   1  hmm  vit  loc      -       -1.00
#
# CM: bacteria
#                                    target coord   query coord                         
#                          ----------------------  ------------                         
# model name  target name       start        stop  start   stop    bit sc   E-value  GC%
# ----------  -----------  ----------  ----------  -----  -----  --------  --------  ---
  bacteria    BE184                 1        1276      1   1582   1814.43         -   55
  bacteria    BE186                 1        1274      1   1582   1750.13         -   56
  bacteria    BE187                 5        1335      1   1582   1871.03         -   56
  bacteria    BE187               375         357      1   1582     -0.75         -   32
  bacteria    BE190                 1         749      1   1582   1124.36         -   54
  bacteria    BE191                 3         750      1   1582   1126.93         -   54
  bacteria    BE193                 1        1315      1   1582   1776.73         -   55
  bacteria    BE194                 1        1274      1   1582   1754.95         -   54
  bacteria    BE195                 1         755      1   1582   1136.59         -   54
  bacteria    BE196                 5        1343      1   1582   1926.09         -   54
  bacteria    BE197                 1        1316      1   1582   1762.91         -   55
  bacteria    BE198                 5        1335      1   1582   1900.76         -   55
  bacteria    BE198               375         357      1   1582     -0.75         -   32
  bacteria    BE201                 3        1290      1   1582   1436.67         -   52
  bacteria    BE201              1106        1057      1   1582     -0.32         -   58
  bacteria    BE203                 1        1337      1   1582   1915.87         -   55
  bacteria    BE206                 2        1341      1   1582   1919.61         -   55
  bacteria    BE207                 2        1339      1   1582   1911.64         -   54
  bacteria    BE212                 1        1306      1   1582   1840.08         -   58
  bacteria    BE213                 1        1278      1   1582   1758.14         -   54
  bacteria    BE215                 1        1276      1   1582   1755.59         -   54
  bacteria    BE216                 1        1280      1   1582   1729.04         -   54
  bacteria    BE219                 2        1339      1   1582   1903.62         -   55
  bacteria    BE220                 2        1339      1   1582   1910.08         -   56
  bacteria    BE222                 1        1278      1   1582   1728.80         -   54
  bacteria    BE223                 1        1281      1   1582   1730.99         -   54
  bacteria    BE224                 1        1316      1   1582   1777.77         -   55
  bacteria    BE228                 6        1335      1   1582   1846.89         -   56
  bacteria    BE231                 3        1343      1   1582   1912.31         -   56
  bacteria    BE232                 2        1342      1   1582   1927.83         -   53
  bacteria    BE233                 1        1315      1   1582   1785.01         -   54
  bacteria    BE234                 6        1335      1   1582   1846.89         -   56
  bacteria    BE235                 1        1280      1   1582   1720.94         -   53
  bacteria    BE236                 1        1338      1   1582   1910.08         -   56
  bacteria    BE239                 1        1276      1   1582   1799.20         -   54
  bacteria    BE240                 1        1318      1   1582   1756.30         -   56
  bacteria    BE241                 3        1328      1   1582   1903.97         -   54
  bacteria    BE242                 4        1291      1   1582   1436.67         -   52
  bacteria    BE242              1107        1058      1   1582     -0.32         -   58
  bacteria    BE243                 1        1272      1   1582   1845.72         -   55
  bacteria    BE248                 1        1302      1   1582   1819.26         -   57
  bacteria    BE249                 1        1276      1   1582   1716.39         -   53
  bacteria    BE251                 1        1266      1   1582   1825.91         -   55
  bacteria    BE251               102          78      1   1582      0.65         -   36
  bacteria    BE254                 1        1274      1   1582   1788.41         -   55
  bacteria    BE255                 1        1276      1   1582   1792.81         -   55
  bacteria    BE256                 1        1271      1   1582   1819.42         -   55
  bacteria    BE257                 1         751      1   1582   1015.30         -   53
  bacteria    BE258                 1        1267      1   1582   1837.24         -   55
  bacteria    BE259                 1        1278      1   1582   1716.83         -   52
  bacteria    BE260                 1        1304      1   1582   1445.45         -   50
  bacteria    BE261                 1        1306      1   1582   1842.11         -   57
  bacteria    BE264                 1        1274      1   1582   1782.56         -   55
  bacteria    BE265                 1        1323      1   1582   1781.23         -   54
  bacteria    BE268                 1        1280      1   1582   1787.03         -   55
  bacteria    BE270                 1         750      1   1582    986.61         -   53
  bacteria    BE275                 6        1335      1   1582   1855.79         -   55
  bacteria    BE276                 4        1332      1   1582   1855.51         -   55
  bacteria    BE277                 4        1333      1   1582   1855.79         -   55
#
# Post-search info for CM 2: bacteria
#
# rnd  mod  alg  cfg   beta  bit sc cut  num hits  surv fract
# ---  ---  ---  ---  -----  ----------  --------  ----------
#   1  hmm  vit  loc      -       -1.00        59      0.5007
#
#    run time  (hr:min:sec)
# -----------
#    00:00:09
#
# Pre-search info for CM 3: eukarya
#
# rnd  mod  alg  cfg   beta  bit sc cut
# ---  ---  ---  ---  -----  ----------
#   1  hmm  vit  loc      -       -1.00
#
# CM: eukarya
#                                    target coord   query coord                         
#                          ----------------------  ------------                         
# model name  target name       start        stop  start   stop    bit sc   E-value  GC%
# ----------  -----------  ----------  ----------  -----  -----  --------  --------  ---
  eukarya     BE184               731         772      1   1881     14.04         -   48
  eukarya     BE186               736         777      1   1881     14.04         -   48
  eukarya     BE187               794         835      1   1881     25.08         -   50
  eukarya     BE190               210         251      1   1881      6.61         -   45
  eukarya     BE191               206         247      1   1881     26.59         -   57
  eukarya     BE191               449         436      1   1881     -0.63         -   36
  eukarya     BE193               779         820      1   1881     19.85         -   55
  eukarya     BE194              1155        1258      1   1881     14.09         -   57
  eukarya     BE195               212         253      1   1881     26.59         -   57
  eukarya     BE195               455         442      1   1881     -0.63         -   36
  eukarya     BE196               804         845      1   1881     26.59         -   57
  eukarya     BE196              1045        1032      1   1881     -0.63         -   36
  eukarya     BE197               779         820      1   1881     19.85         -   55
  eukarya     BE198               794         835      1   1881     25.08         -   50
  eukarya     BE201               400         419      1   1881      9.20         -   65
  eukarya     BE203               795         836      1   1881     26.59         -   57
  eukarya     BE206               798         839      1   1881     26.59         -   57
  eukarya     BE207               798         839      1   1881     26.59         -   57
  eukarya     BE207              1041        1028      1   1881     -0.63         -   36
  eukarya     BE212               145         193      1   1881     29.36         -   59
  eukarya     BE213              1157        1260      1   1881     14.09         -   57
  eukarya     BE215              1156        1259      1   1881     14.09         -   57
  eukarya     BE216              1156        1259      1   1881     14.09         -   57
  eukarya     BE219               798         839      1   1881     29.98         -   52
  eukarya     BE219              1039        1026      1   1881     -0.63         -   36
  eukarya     BE220               799         840      1   1881     26.59         -   57
  eukarya     BE220              1042        1029      1   1881     -0.63         -   36
  eukarya     BE222              1157        1260      1   1881     14.09         -   57
  eukarya     BE223              1157        1260      1   1881     14.09         -   57
  eukarya     BE224               780         821      1   1881     19.85         -   55
  eukarya     BE228               424         443      1   1881      9.20         -   65
  eukarya     BE231               800         841      1   1881     26.59         -   57
  eukarya     BE231              1043        1030      1   1881     -0.63         -   36
  eukarya     BE232               801         842      1   1881     26.59         -   57
  eukarya     BE232              1042        1029      1   1881     -0.63         -   36
  eukarya     BE233               782         823      1   1881     19.85         -   55
  eukarya     BE234               424         443      1   1881      9.20         -   65
  eukarya     BE235              1157        1260      1   1881     14.09         -   57
  eukarya     BE236               798         839      1   1881     26.59         -   57
  eukarya     BE236              1041        1028      1   1881     -0.63         -   36
  eukarya     BE239               733         774      1   1881     14.04         -   48
  eukarya     BE240               783         824      1   1881     19.85         -   55
  eukarya     BE241               418         437      1   1881      9.20         -   65
  eukarya     BE242               401         420      1   1881      9.20         -   65
  eukarya     BE243               733         774      1   1881     14.04         -   48
  eukarya     BE248               140         188      1   1881     18.32         -   53
  eukarya     BE249              1155        1258      1   1881     14.09         -   57
  eukarya     BE251               730         771      1   1881     14.04         -   48
  eukarya     BE254               731         772      1   1881     14.04         -   48
  eukarya     BE255               734         775      1   1881     14.04         -   48
  eukarya     BE256               731         772      1   1881     14.04         -   48
  eukarya     BE257               361         380      1   1881      9.20         -   65
  eukarya     BE258               729         770      1   1881     14.04         -   48
  eukarya     BE259              1155        1258      1   1881     14.09         -   57
  eukarya     BE260               775         816      1   1881     13.71         -   48
  eukarya     BE261               138         186      1   1881     24.40         -   53
  eukarya     BE264               736         777      1   1881     14.04         -   48
  eukarya     BE265               783         824      1   1881     19.85         -   55
  eukarya     BE268               735         776      1   1881     14.04         -   48
  eukarya     BE270               364         383      1   1881      9.20         -   65
  eukarya     BE275               424         443      1   1881      9.20         -   65
  eukarya     BE276               422         441      1   1881      9.20         -   65
  eukarya     BE277               422         441      1   1881      9.20         -   65
#
# Post-search info for CM 3: eukarya
#
# rnd  mod  alg  cfg   beta  bit sc cut  num hits  surv fract
# ---  ---  ---  ---  -----  ----------  --------  ----------
#   1  hmm  vit  loc      -       -1.00        63      0.0203
#
#    run time  (hr:min:sec)
# -----------
#    00:00:08
