# command:    ssu-cmsearch --hmm-cW 1.5 --no-null3 --noalign -T -1 --tab ssu_aln/ssu_aln.1/ssu_aln.1.tab --viterbi /home/be68/anaconda3/share/ssu-align-0.1.1/ssu-align-0p1.cm ssu_aln/seqs_thresh.fasta.1
# date:       Tue Dec 11 15:05:49 2018
# num seqs:   2721
# dbsize(Mb): 1.377332
#
# Pre-search info for CM 1: archaea
#
# rnd  mod  alg  cfg   beta  bit sc cut
# ---  ---  ---  ---  -----  ----------
#   1  hmm  vit  loc      -       -1.00
#
# CM: archaea
#                                    target coord   query coord                         
#                          ----------------------  ------------                         
# model name  target name       start        stop  start   stop    bit sc   E-value  GC%
# ----------  -----------  ----------  ----------  -----  -----  --------  --------  ---
  archaea     ASV1555              30         250      1   1508    119.20         -   56
  archaea     ASV1555             164         155      1   1508      0.79         -   40
  archaea     ASV1556              11         253      1   1508    106.95         -   63
  archaea     ASV1557              11         251      1   1508    110.42         -   59
  archaea     ASV1557             191         177      1   1508      0.01         -   53
  archaea     ASV1558              28         253      1   1508     39.78         -   64
  archaea     ASV1559              30         203      1   1508     86.73         -   57
  archaea     ASV1559             164         155      1   1508      0.79         -   40
  archaea     ASV1560               8         250      1   1508     88.05         -   58
  archaea     ASV1562               8         250      1   1508     44.23         -   51
  archaea     ASV1563              27         253      1   1508    134.31         -   57
  archaea     ASV1564              27         253      1   1508    143.13         -   57
  archaea     ASV1565               8         250      1   1508     61.78         -   60
  archaea     ASV1565             144         134      1   1508      1.79         -   55
  archaea     ASV1566              30         121      1   1508     37.81         -   46
  archaea     ASV1567              27         252      1   1508     34.84         -   45
  archaea     ASV1568              28         250      1   1508    116.70         -   56
  archaea     ASV1568             184         176      1   1508      1.76         -   44
  archaea     ASV1569              12         253      1   1508    102.24         -   59
  archaea     ASV1570              11         250      1   1508     91.83         -   51
  archaea     ASV1571              10         253      1   1508     74.80         -   55
  archaea     ASV1572              30         253      1   1508    114.32         -   54
  archaea     ASV1573               8         250      1   1508     85.06         -   59
  archaea     ASV1574              30         250      1   1508    109.10         -   57
  archaea     ASV1574             164         155      1   1508      0.79         -   40
  archaea     ASV1575              27         255      1   1508     38.99         -   46
  archaea     ASV1576              30         250      1   1508    143.88         -   60
  archaea     ASV1576             190         176      1   1508      1.23         -   47
  archaea     ASV1577              30         250      1   1508     95.31         -   54
  archaea     ASV1578              27         253      1   1508    149.50         -   59
  archaea     ASV1579              30         250      1   1508     64.76         -   56
  archaea     ASV1580              27         250      1   1508     84.27         -   51
  archaea     ASV1581              11         253      1   1508     86.13         -   58
  archaea     ASV1582              27         256      1   1508     33.51         -   47
  archaea     ASV1583               8         250      1   1508     88.65         -   58
  archaea     ASV1584              30         250      1   1508    112.74         -   57
  archaea     ASV1584             144         132      1   1508     -0.63         -   46
  archaea     ASV1585               8         250      1   1508     79.58         -   57
  archaea     ASV1585              77          68      1   1508      0.79         -   40
  archaea     ASV1586              10         253      1   1508     80.40         -   53
  archaea     ASV1587              30         253      1   1508    114.26         -   60
  archaea     ASV1587              96          78      1   1508      0.23         -   68
  archaea     ASV1588              30         250      1   1508     49.86         -   47
  archaea     ASV1588             144         130      1   1508      3.48         -   60
  archaea     ASV1589              27         250      1   1508    116.24         -   54
  archaea     ASV1590              11         253      1   1508    123.14         -   58
  archaea     ASV1591               1         253      1   1508    276.38         -   59
  archaea     ASV1592              27         250      1   1508     98.01         -   53
  archaea     ASV1592             144         129      1   1508      1.30         -   44
  archaea     ASV1593              30         253      1   1508     95.97         -   57
  archaea     ASV1594              11         250      1   1508    135.29         -   59
  archaea     ASV1594             144         132      1   1508     -0.63         -   46
  archaea     ASV1595              27         250      1   1508     75.44         -   52
  archaea     ASV1595             164         155      1   1508      0.79         -   40
  archaea     ASV1596              27         250      1   1508     82.72         -   57
  archaea     ASV1596             164         155      1   1508      0.79         -   40
  archaea     ASV1598              27         253      1   1508    119.58         -   56
  archaea     ASV1599              27         250      1   1508    113.20         -   61
  archaea     ASV1599             144         132      1   1508     -0.63         -   62
  archaea     ASV1600              11         250      1   1508    111.92         -   60
  archaea     ASV1600              28           6      1   1508      0.52         -   61
  archaea     ASV1601              30         250      1   1508     59.12         -   43
  archaea     ASV1602              30         250      1   1508     56.89         -   48
  archaea     ASV1602             144         130      1   1508      3.48         -   60
  archaea     ASV1603              30         253      1   1508     85.96         -   55
  archaea     ASV1604              27         253      1   1508    118.45         -   57
  archaea     ASV1604              28           4      1   1508      0.55         -   56
  archaea     ASV1605              30         253      1   1508    121.66         -   58
  archaea     ASV1606              27         250      1   1508     97.47         -   56
  archaea     ASV1606             164         155      1   1508      0.79         -   40
  archaea     ASV1607               8         250      1   1508     73.35         -   53
  archaea     ASV1608               8         250      1   1508     95.18         -   59
  archaea     ASV1609              27         250      1   1508    107.10         -   55
  archaea     ASV1609             164         155      1   1508      0.79         -   40
  archaea     ASV1610              30         250      1   1508    129.57         -   55
  archaea     ASV1611              30         253      1   1508    114.46         -   58
  archaea     ASV1611             144         132      1   1508     -0.63         -   46
  archaea     ASV1612              30         250      1   1508    104.62         -   56
  archaea     ASV1612             164         155      1   1508      0.79         -   40
  archaea     ASV1613              27         250      1   1508    101.08         -   57
  archaea     ASV1613             164         155      1   1508      0.79         -   40
  archaea     ASV1614              27         253      1   1508    154.09         -   62
  archaea     ASV1615              30         250      1   1508     99.08         -   54
  archaea     ASV1615             164         155      1   1508      0.79         -   40
  archaea     ASV1616              30         250      1   1508     97.70         -   59
  archaea     ASV1616             144         132      1   1508      1.41         -   54
  archaea     ASV1617              11         253      1   1508    109.11         -   63
  archaea     ASV1617             144         132      1   1508     -0.63         -   46
  archaea     ASV1618              27         253      1   1508    120.03         -   55
  archaea     ASV1619              27         253      1   1508    104.03         -   55
  archaea     ASV1620               8         250      1   1508    102.63         -   55
  archaea     ASV1621              27         253      1   1508    109.26         -   54
  archaea     ASV1622              30         250      1   1508    130.83         -   60
  archaea     ASV1622             164         127      1   1508     -0.82         -   55
  archaea     ASV1623               8         252      1   1508     56.52         -   65
  archaea     ASV1624              27         256      1   1508     27.91         -   47
  archaea     ASV1625              10         250      1   1508     92.31         -   55
  archaea     ASV1626               8         250      1   1508    121.49         -   60
  archaea     ASV1627              30         250      1   1508     55.04         -   48
  archaea     ASV1628              27         252      1   1508     33.57         -   45
  archaea     ASV1629              30         253      1   1508     55.76         -   64
  archaea     ASV1630              27         252      1   1508     35.45         -   46
  archaea     ASV1631              27         254      1   1508     95.69         -   59
  archaea     ASV1632              30         254      1   1508    127.42         -   60
  archaea     ASV1633              27         253      1   1508    138.14         -   60
  archaea     ASV1634              27         253      1   1508     68.21         -   56
  archaea     ASV1635              27         250      1   1508     94.32         -   52
  archaea     ASV1635             144         134      1   1508     -0.45         -   45
  archaea     ASV1636              27         253      1   1508    114.48         -   58
  archaea     ASV1636             144         132      1   1508     -0.63         -   46
  archaea     ASV1637               8         251      1   1508     85.01         -   56
  archaea     ASV1638              30         253      1   1508     43.15         -   67
  archaea     ASV1639              30         253      1   1508    104.58         -   58
  archaea     ASV1639             215         176      1   1508     -1.00         -   60
  archaea     ASV1640              27         253      1   1508    131.66         -   56
  archaea     ASV1640             144         132      1   1508     -0.63         -   54
  archaea     ASV1641              11         250      1   1508    144.00         -   57
  archaea     ASV1642              11         250      1   1508    107.90         -   58
  archaea     ASV1642             164         155      1   1508      0.79         -   40
  archaea     ASV1643              27         250      1   1508     93.29         -   50
  archaea     ASV1644              11         253      1   1508     70.36         -   55
  archaea     ASV1645              27         253      1   1508     66.47         -   55
  archaea     ASV1646              27         250      1   1508    119.47         -   52
  archaea     ASV1646             164         155      1   1508      0.79         -   40
  archaea     ASV1647              27         250      1   1508    119.06         -   56
  archaea     ASV1648              27         253      1   1508    135.46         -   60
  archaea     ASV1649              27         253      1   1508    133.28         -   59
  archaea     ASV1650              30         256      1   1508     35.04         -   47
  archaea     ASV1651              27         253      1   1508    131.93         -   59
  archaea     ASV1652              27         254      1   1508    103.70         -   57
  archaea     ASV1653              30         250      1   1508    112.67         -   58
  archaea     ASV1654              27         250      1   1508    110.57         -   54
  archaea     ASV1655              27         253      1   1508     59.01         -   59
  archaea     ASV1656              30         250      1   1508     44.69         -   47
  archaea     ASV1656             144         130      1   1508     -0.60         -   60
  archaea     ASV1657              11         253      1   1508    112.81         -   63
  archaea     ASV1658              23         253      1   1508    113.15         -   56
  archaea     ASV1659              30         250      1   1508     67.88         -   45
  archaea     ASV1660               8         250      1   1508     54.93         -   55
  archaea     ASV1661              27         250      1   1508    110.20         -   53
  archaea     ASV1661             164         155      1   1508      0.79         -   40
  archaea     ASV1662              11         253      1   1508    105.14         -   55
  archaea     ASV1663              30         250      1   1508    129.63         -   56
  archaea     ASV1663             203         176      1   1508      0.07         -   61
  archaea     ASV1664              11         253      1   1508     77.03         -   57
  archaea     ASV1665              27         250      1   1508     74.79         -   59
  archaea     ASV1666               8         250      1   1508     54.71         -   55
  archaea     ASV1667               8         250      1   1508    110.71         -   59
  archaea     ASV1668               8         250      1   1508     52.43         -   59
  archaea     ASV1668             144         134      1   1508      1.79         -   55
  archaea     ASV1669              27         250      1   1508    111.44         -   53
  archaea     ASV1669             164         155      1   1508      0.79         -   40
  archaea     ASV1670              27         250      1   1508    159.66         -   57
  archaea     ASV1671              11         250      1   1508     80.65         -   51
  archaea     ASV1672              11         251      1   1508    106.53         -   61
  archaea     ASV1673               8         250      1   1508     96.62         -   64
  archaea     ASV1674              27         253      1   1508     41.47         -   51
  archaea     ASV1675              30         253      1   1508    105.59         -   58
  archaea     ASV1675             215         176      1   1508     -1.00         -   60
  archaea     ASV1676              27         253      1   1508     90.96         -   53
  archaea     ASV1677              27         250      1   1508     95.04         -   51
  archaea     ASV1677             144         129      1   1508      1.30         -   44
  archaea     ASV1678              30         253      1   1508    105.37         -   62
  archaea     ASV1678             144         132      1   1508     -0.63         -   46
  archaea     ASV1679               8         250      1   1508     84.89         -   61
  archaea     ASV1679              77          66      1   1508      1.53         -   50
  archaea     ASV1680              27         253      1   1508    122.55         -   52
  archaea     ASV1680             144         132      1   1508     -0.63         -   46
  archaea     ASV1681              27         250      1   1508    125.67         -   58
  archaea     ASV1681             144         132      1   1508     -0.63         -   54
  archaea     ASV1682              27         253      1   1508    109.23         -   57
  archaea     ASV1683              30         250      1   1508    150.64         -   62
  archaea     ASV1684              11         253      1   1508    101.55         -   60
  archaea     ASV1685              30         250      1   1508     91.22         -   56
  archaea     ASV1686              28         250      1   1508     99.78         -   56
  archaea     ASV1687              11         253      1   1508    105.13         -   59
  archaea     ASV1688               8         250      1   1508     67.08         -   58
  archaea     ASV1689              27         253      1   1508    130.01         -   59
  archaea     ASV1690              28         253      1   1508     81.65         -   57
  archaea     ASV1691              27         256      1   1508     43.42         -   50
  archaea     ASV1692              27         250      1   1508    149.79         -   58
  archaea     ASV1693              11         253      1   1508    109.10         -   60
  archaea     ASV1694              12         253      1   1508    105.35         -   58
  archaea     ASV1695              27         253      1   1508     36.56         -   55
  archaea     ASV1695             144         132      1   1508     -0.63         -   46
  archaea     ASV1696               8         253      1   1508     98.93         -   62
  archaea     ASV1697              28         253      1   1508     74.77         -   59
  archaea     ASV1697             184         132      1   1508     -0.17         -   51
  archaea     ASV1698              11         250      1   1508    121.94         -   57
  archaea     ASV1698             144         132      1   1508     -0.63         -   46
  archaea     ASV1699               8         250      1   1508     89.29         -   59
  archaea     ASV1700              11         253      1   1508     73.54         -   57
  archaea     ASV1701              27         253      1   1508    138.43         -   58
  archaea     ASV1702               8         251      1   1508     93.21         -   60
  archaea     ASV1703               8         250      1   1508     61.81         -   60
  archaea     ASV1704              30         253      1   1508    103.46         -   59
  archaea     ASV1705              30         250      1   1508     57.66         -   48
  archaea     ASV1706              11         250      1   1508    118.27         -   63
  archaea     ASV1707               8         250      1   1508    123.93         -   60
  archaea     ASV1708              27         250      1   1508    112.52         -   57
  archaea     ASV1708             164         155      1   1508      0.79         -   40
  archaea     ASV1709              30         250      1   1508    116.51         -   56
  archaea     ASV1709             164         155      1   1508      0.79         -   40
  archaea     ASV1710              27         253      1   1508    118.73         -   60
  archaea     ASV1711               8         250      1   1508     95.63         -   61
  archaea     ASV1712              11         251      1   1508    103.66         -   59
  archaea     ASV1712             191         177      1   1508      0.01         -   53
  archaea     ASV1713              30         250      1   1508    141.11         -   59
  archaea     ASV1714              27         253      1   1508     85.86         -   54
  archaea     ASV1715              11         253      1   1508    100.33         -   66
  archaea     ASV1716              11         253      1   1508    127.58         -   67
  archaea     ASV1717               8         250      1   1508    117.96         -   62
  archaea     ASV1718              27         253      1   1508    153.80         -   59
  archaea     ASV1719              30         250      1   1508    101.79         -   54
  archaea     ASV1719             164         155      1   1508      0.79         -   40
  archaea     ASV1720              27         249      1   1508     46.88         -   48
  archaea     ASV1721              30         251      1   1508    141.65         -   66
  archaea     ASV1722              27         253      1   1508    131.10         -   54
  archaea     ASV1723              11         253      1   1508     71.79         -   56
  archaea     ASV1724              30         250      1   1508    112.01         -   53
  archaea     ASV1724             144         132      1   1508     -0.63         -   46
  archaea     ASV1725              11         253      1   1508     95.75         -   63
  archaea     ASV1726              30         250      1   1508    104.29         -   57
  archaea     ASV1727              27         254      1   1508     58.68         -   47
  archaea     ASV1728              30         253      1   1508    121.24         -   58
  archaea     ASV1729              30         250      1   1508     55.26         -   46
  archaea     ASV1730              11         253      1   1508    130.49         -   57
  archaea     ASV1730             184         176      1   1508      1.76         -   44
  archaea     ASV1731               8         204      1   1508     55.69         -   50
  archaea     ASV1732              27         253      1   1508     90.93         -   54
  archaea     ASV1733              30         250      1   1508     96.86         -   53
  archaea     ASV1734              27         253      1   1508     95.35         -   54
  archaea     ASV1735              27         250      1   1508    157.56         -   58
  archaea     ASV1736              27         250      1   1508     72.32         -   57
  archaea     ASV1737              11         250      1   1508     68.41         -   50
  archaea     ASV1738              27         250      1   1508     47.89         -   54
  archaea     ASV1739               8         250      1   1508    114.09         -   54
  archaea     ASV1740              30         250      1   1508    103.63         -   55
  archaea     ASV1740             164         155      1   1508      0.79         -   40
  archaea     ASV1741              27         253      1   1508    129.45         -   59
  archaea     ASV1742              27         250      1   1508    113.94         -   56
  archaea     ASV1742             164         155      1   1508      0.79         -   40
  archaea     ASV1743              27         250      1   1508     87.01         -   52
  archaea     ASV1744              11         253      1   1508    114.58         -   57
  archaea     ASV1745              27         253      1   1508    135.62         -   59
  archaea     ASV1746               8         250      1   1508    100.62         -   60
  archaea     ASV1747              30         250      1   1508     97.88         -   55
  archaea     ASV1748               8         209      1   1508     41.78         -   53
  archaea     ASV1749              30         250      1   1508    109.94         -   61
  archaea     ASV1749             184         176      1   1508      1.76         -   44
  archaea     ASV1750               8         251      1   1508     96.09         -   56
  archaea     ASV1751              27         250      1   1508     73.43         -   51
  archaea     ASV1751             164         155      1   1508      0.79         -   40
  archaea     ASV1752              10         253      1   1508     76.24         -   56
  archaea     ASV1753              27         253      1   1508    112.87         -   54
  archaea     ASV1754              27         250      1   1508     99.33         -   55
  archaea     ASV1755              11         253      1   1508    139.74         -   56
  archaea     ASV1756              27         253      1   1508     64.07         -   56
  archaea     ASV1757              30         250      1   1508     62.60         -   45
  archaea     ASV1758              27         250      1   1508     86.99         -   55
  archaea     ASV1758             164         155      1   1508      0.79         -   40
  archaea     ASV1759               8         250      1   1508     98.92         -   56
  archaea     ASV1760              30         250      1   1508    112.91         -   58
  archaea     ASV1760             144         132      1   1508      1.41         -   54
  archaea     ASV1761               3         254      1   1508    221.70         -   53
  archaea     ASV1762              10         249      1   1508     83.44         -   56
  archaea     ASV1763              27         253      1   1508    131.09         -   59
  archaea     ASV1764               8         250      1   1508     91.52         -   63
  archaea     ASV1765              27         250      1   1508     82.08         -   58
  archaea     ASV1766              11         253      1   1508     31.07         -   61
  archaea     ASV1767              27         250      1   1508    116.99         -   60
  archaea     ASV1767             144         132      1   1508     -0.63         -   62
  archaea     ASV1768              30         250      1   1508    114.11         -   61
  archaea     ASV1769              27         254      1   1508    105.87         -   57
  archaea     ASV1770              30         250      1   1508    109.54         -   60
  archaea     ASV1771              27         253      1   1508    135.27         -   56
  archaea     ASV1772              30         250      1   1508     92.11         -   62
  archaea     ASV1773              27         250      1   1508     88.10         -   59
  archaea     ASV1773             164         155      1   1508      0.79         -   40
  archaea     ASV1774              27         253      1   1508    150.69         -   62
  archaea     ASV1775              27         250      1   1508    106.13         -   55
  archaea     ASV1775             104          95      1   1508     -0.16         -   50
  archaea     ASV1776              27         253      1   1508    132.53         -   57
  archaea     ASV1777              27         253      1   1508    126.29         -   53
  archaea     ASV1777             137         127      1   1508     -0.45         -   45
  archaea     ASV1778               8         250      1   1508     63.16         -   56
  archaea     ASV1778             184         134      1   1508     -0.17         -   47
  archaea     ASV1779              11         253      1   1508     95.94         -   56
  archaea     ASV1780              30         250      1   1508     86.06         -   52
  archaea     ASV1781              11         253      1   1508     75.94         -   52
  archaea     ASV1782              30         253      1   1508    124.93         -   65
  archaea     ASV1783               8         250      1   1508     91.25         -   62
  archaea     ASV1784              27         250      1   1508     94.95         -   57
  archaea     ASV1784             164         155      1   1508      0.79         -   40
  archaea     ASV1785              11         250      1   1508    133.29         -   58
  archaea     ASV1786              27         250      1   1508     67.13         -   54
  archaea     ASV1787              30         250      1   1508     75.98         -   55
  archaea     ASV1787             164         155      1   1508      0.79         -   40
  archaea     ASV1788               8         250      1   1508    127.96         -   57
  archaea     ASV1789              30         250      1   1508     44.93         -   46
  archaea     ASV1789             144         130      1   1508     -0.60         -   60
  archaea     ASV1790              27         253      1   1508    128.49         -   60
  archaea     ASV1791              30         254      1   1508     85.31         -   65
  archaea     ASV1792              30         210      1   1508     29.20         -   49
  archaea     ASV1793              27         254      1   1508     37.47         -   47
  archaea     ASV1794              27         253      1   1508    136.09         -   59
  archaea     ASV1795              27         250      1   1508     96.06         -   56
  archaea     ASV1795             164         155      1   1508      0.79         -   40
  archaea     ASV1796               8         250      1   1508     65.81         -   56
  archaea     ASV1797               8         250      1   1508     67.78         -   56
  archaea     ASV1798               8         250      1   1508     76.54         -   60
  archaea     ASV1798              77          66      1   1508      1.53         -   50
  archaea     ASV1799              10         253      1   1508     83.76         -   53
  archaea     ASV1800              30         250      1   1508    127.53         -   60
  archaea     ASV1801               8         250      1   1508     82.84         -   56
  archaea     ASV1801             213         176      1   1508     -0.82         -   61
  archaea     ASV1802              30         250      1   1508     89.81         -   53
  archaea     ASV1802             164         155      1   1508      0.79         -   40
  archaea     ASV1803              30         250      1   1508     14.23         -   57
  archaea     ASV1804              12         250      1   1508    139.12         -   58
  archaea     ASV1805              27         250      1   1508     65.25         -   50
  archaea     ASV1806              30         250      1   1508    107.25         -   55
  archaea     ASV1806             164         155      1   1508      0.79         -   40
  archaea     ASV1807              30         249      1   1508     59.17         -   53
  archaea     ASV1808              27         250      1   1508     92.66         -   51
  archaea     ASV1808             164         155      1   1508      0.79         -   40
  archaea     ASV1809              30         250      1   1508    140.01         -   61
  archaea     ASV1809             164         155      1   1508      0.79         -   40
  archaea     ASV1810              29         250      1   1508     87.02         -   54
  archaea     ASV1810             164         155      1   1508      0.79         -   40
  archaea     ASV1811               8         250      1   1508     97.55         -   58
  archaea     ASV1812              11         250      1   1508    101.64         -   58
  archaea     ASV1813              30         253      1   1508    140.14         -   60
  archaea     ASV1814              11         250      1   1508    116.82         -   56
  archaea     ASV1814             144         132      1   1508     -0.63         -   46
  archaea     ASV1815               1         253      1   1508    251.27         -   56
  archaea     ASV1816              30         250      1   1508    111.68         -   56
  archaea     ASV1816             164         155      1   1508      0.79         -   40
  archaea     ASV1817              10         250      1   1508     73.50         -   55
  archaea     ASV1818              29         250      1   1508     98.86         -   55
  archaea     ASV1818             164         155      1   1508      0.79         -   40
  archaea     ASV1819              30         250      1   1508     62.47         -   43
  archaea     ASV1820              30         250      1   1508     74.55         -   52
  archaea     ASV1820              65          50      1   1508     -0.34         -   50
  archaea     ASV1821              11         251      1   1508    107.33         -   58
  archaea     ASV1821             191         177      1   1508      0.01         -   53
  archaea     ASV1822               8         250      1   1508     85.58         -   55
  archaea     ASV1823               8         250      1   1508     77.03         -   58
  archaea     ASV1824              30         250      1   1508    116.64         -   56
  archaea     ASV1825              30         250      1   1508    125.83         -   56
  archaea     ASV1825             190         176      1   1508      1.23         -   47
  archaea     ASV1826              11         253      1   1508    118.57         -   54
  archaea     ASV1827              30         253      1   1508     71.59         -   56
  archaea     ASV1827             144         134      1   1508      1.79         -   55
  archaea     ASV1828               8         250      1   1508     66.12         -   59
  archaea     ASV1828             144         134      1   1508      1.79         -   55
  archaea     ASV1829              30         250      1   1508     99.72         -   54
  archaea     ASV1830               8         250      1   1508     91.43         -   57
  archaea     ASV1831               8         250      1   1508     74.21         -   54
  archaea     ASV1832              27         250      1   1508     86.34         -   57
  archaea     ASV1832             164         155      1   1508      0.79         -   40
  archaea     ASV1833              28         253      1   1508     80.44         -   65
  archaea     ASV1834              27         250      1   1508     75.18         -   51
  archaea     ASV1834             164         155      1   1508      0.79         -   40
  archaea     ASV1835              30         253      1   1508    103.40         -   58
  archaea     ASV1835             215         176      1   1508     -1.00         -   63
  archaea     ASV1836              27         253      1   1508    150.17         -   60
  archaea     ASV1837              27         254      1   1508    111.98         -   58
  archaea     ASV1838              30         253      1   1508    123.30         -   59
  archaea     ASV1839              30         250      1   1508     49.17         -   46
  archaea     ASV1839             144         130      1   1508     -0.60         -   53
  archaea     ASV1840              30         253      1   1508    102.62         -   54
  archaea     ASV1840             144         132      1   1508     -0.63         -   38
  archaea     ASV1841              27         250      1   1508     51.37         -   55
  archaea     ASV1842              28         250      1   1508    108.13         -   57
  archaea     ASV1842             164         155      1   1508      0.79         -   40
  archaea     ASV1843              11         253      1   1508     35.24         -   62
  archaea     ASV1844              10         253      1   1508     79.54         -   56
  archaea     ASV1845              10         250      1   1508     85.15         -   52
  archaea     ASV1846              28         251      1   1508    103.10         -   53
  archaea     ASV1847              30         253      1   1508     91.44         -   54
  archaea     ASV1847             144         132      1   1508     -0.63         -   46
  archaea     ASV1848              30         253      1   1508    111.64         -   62
  archaea     ASV1848             144         132      1   1508     -0.63         -   46
  archaea     ASV1849              27         250      1   1508     73.58         -   53
  archaea     ASV1850              30         253      1   1508    107.38         -   54
  archaea     ASV1850             144         132      1   1508     -0.63         -   46
  archaea     ASV1851               8         250      1   1508     82.81         -   56
  archaea     ASV1852              30         253      1   1508    139.68         -   60
  archaea     ASV1853              27         253      1   1508    130.77         -   53
  archaea     ASV1853             137         127      1   1508     -0.45         -   45
  archaea     ASV1854              27         253      1   1508    127.63         -   57
  archaea     ASV1855               8         250      1   1508     57.20         -   63
  archaea     ASV1856              28         253      1   1508     97.45         -   56
  archaea     ASV1857              27         250      1   1508    109.51         -   54
  archaea     ASV1857             164         155      1   1508      0.79         -   40
  archaea     ASV1858              30         253      1   1508    108.01         -   57
  archaea     ASV1858             215         176      1   1508     -1.00         -   63
  archaea     ASV1859              27         253      1   1508    107.02         -   55
  archaea     ASV1860              27         250      1   1508     81.78         -   55
  archaea     ASV1860             164         155      1   1508      0.79         -   40
  archaea     ASV1861              27         253      1   1508    154.95         -   60
  archaea     ASV1862              27         253      1   1508    148.78         -   58
  archaea     ASV1863              27         250      1   1508    162.10         -   58
  archaea     ASV1864              30         253      1   1508    114.39         -   55
  archaea     ASV1864             144         132      1   1508     -0.63         -   46
  archaea     ASV1865              10         253      1   1508    102.90         -   57
  archaea     ASV1865             144         132      1   1508     -0.63         -   46
  archaea     ASV1866              27         250      1   1508    156.08         -   58
  archaea     ASV1866             144         131      1   1508      0.43         -   50
  archaea     ASV1867               8         251      1   1508    107.97         -   59
  archaea     ASV1868               8         250      1   1508     62.07         -   56
  archaea     ASV1868             144         134      1   1508      1.79         -   55
  archaea     ASV1869              30         253      1   1508     93.50         -   55
  archaea     ASV1869              77          68      1   1508      0.79         -   40
  archaea     ASV1870              27         250      1   1508    103.59         -   57
  archaea     ASV1870             164         155      1   1508      0.79         -   40
  archaea     ASV1871              27         250      1   1508     60.94         -   50
  archaea     ASV1872             184         250      1   1508      5.88         -   58
  archaea     ASV1873              27         209      1   1508    102.66         -   55
  archaea     ASV1874              27         253      1   1508    102.61         -   56
  archaea     ASV1875               8         250      1   1508     58.54         -   65
  archaea     ASV1876              27         250      1   1508     77.91         -   60
  archaea     ASV1877              30         250      1   1508     68.88         -   56
  archaea     ASV1878              28         250      1   1508     96.47         -   55
  archaea     ASV1879              30         250      1   1508    119.17         -   59
  archaea     ASV1880              27         250      1   1508    120.85         -   57
  archaea     ASV1880             144         132      1   1508     -0.63         -   54
  archaea     ASV1881               8         249      1   1508    108.82         -   53
  archaea     ASV1882              27         250      1   1508    121.44         -   59
  archaea     ASV1883              30         250      1   1508     65.83         -   52
  archaea     ASV1885              30         250      1   1508    125.81         -   57
  archaea     ASV1886              30         250      1   1508     68.49         -   45
  archaea     ASV1887              30         250      1   1508    106.39         -   59
  archaea     ASV1887             164         155      1   1508      0.79         -   40
  archaea     ASV1888              28         250      1   1508    108.01         -   57
  archaea     ASV1888              77          50      1   1508     -0.89         -   50
  archaea     ASV1889               8         250      1   1508     79.75         -   57
  archaea     ASV1890               8         251      1   1508    103.14         -   59
  archaea     ASV1891              27         253      1   1508    112.70         -   55
  archaea     ASV1892              28         253      1   1508     79.98         -   59
  archaea     ASV1892             184         132      1   1508     -0.17         -   51
  archaea     ASV1893              27         250      1   1508     71.78         -   58
  archaea     ASV1894              30         250      1   1508     55.57         -   44
  archaea     ASV1895              27         250      1   1508     77.12         -   54
  archaea     ASV1896              11         253      1   1508    100.82         -   61
  archaea     ASV1896             144         132      1   1508     -0.63         -   46
  archaea     ASV1897              30         250      1   1508     99.02         -   54
  archaea     ASV1897             164         155      1   1508      0.79         -   40
  archaea     ASV1898              30         250      1   1508     14.76         -   57
  archaea     ASV1899              27         253      1   1508    114.92         -   55
  archaea     ASV1900              27         251      1   1508    101.89         -   56
  archaea     ASV1900             165         156      1   1508      0.79         -   40
  archaea     ASV1901               8         250      1   1508     99.04         -   63
  archaea     ASV1902              27         254      1   1508     41.07         -   46
  archaea     ASV1903              27         250      1   1508     95.59         -   58
  archaea     ASV1904              11         250      1   1508     61.05         -   49
  archaea     ASV1905              27         253      1   1508    135.15         -   56
  archaea     ASV1906              27         250      1   1508    117.33         -   54
  archaea     ASV1906             164         155      1   1508      0.79         -   40
  archaea     ASV1907              30         253      1   1508    105.44         -   58
  archaea     ASV1907             164         127      1   1508     -0.82         -   55
  archaea     ASV1908               8         250      1   1508     61.81         -   65
  archaea     ASV1909              28         250      1   1508    115.36         -   55
  archaea     ASV1910              30         253      1   1508    132.18         -   55
  archaea     ASV1911              30         250      1   1508    106.00         -   57
  archaea     ASV1911             164         155      1   1508      0.79         -   40
  archaea     ASV1912              27         250      1   1508    105.62         -   60
  archaea     ASV1912             164         155      1   1508      0.79         -   40
  archaea     ASV1913              11         250      1   1508    120.79         -   57
  archaea     ASV1913             144         132      1   1508     -0.63         -   46
  archaea     ASV1914               8         250      1   1508     54.46         -   54
  archaea     ASV1915              27         250      1   1508     78.85         -   56
  archaea     ASV1916              27         250      1   1508    122.93         -   56
  archaea     ASV1918              27         250      1   1508    107.84         -   55
  archaea     ASV1918             164         155      1   1508      0.79         -   40
  archaea     ASV1919               8         250      1   1508     51.74         -   64
  archaea     ASV1920              11         202      1   1508     40.08         -   57
  archaea     ASV1921              27         253      1   1508    125.62         -   54
  archaea     ASV1922               8         250      1   1508     98.22         -   56
  archaea     ASV1923              30         253      1   1508     86.72         -   52
  archaea     ASV1923             144         132      1   1508     -0.63         -   38
  archaea     ASV1924              27         253      1   1508    115.17         -   57
  archaea     ASV1925              30         121      1   1508     48.70         -   48
  archaea     ASV1925             144         130      1   1508     -0.60         -   47
