# command:    ssu-cmsearch --hmm-cW 1.5 --no-null3 --noalign -T -1 --tab ssu_aln/ssu_aln.1/ssu_aln.1.tab --viterbi /home/be68/anaconda3/share/ssu-align-0.1.1/ssu-align-0p1.cm ssu_aln/DADA2seqs.fasta.1
# date:       Fri Oct  5 13:25:03 2018
# num seqs:   3959
# dbsize(Mb): 2.004190
#
# Pre-search info for CM 1: archaea
#
# rnd  mod  alg  cfg   beta  bit sc cut
# ---  ---  ---  ---  -----  ----------
#   1  hmm  vit  loc      -       -1.00
#
# CM: archaea
#                                    target coord   query coord                         
#                          ----------------------  ------------                         
# model name  target name       start        stop  start   stop    bit sc   E-value  GC%
# ----------  -----------  ----------  ----------  -----  -----  --------  --------  ---
  bacteria    ASV2350               1         253      1   1582    289.75         -   54
  bacteria    ASV2351               1         253      1   1582    311.36         -   57
  bacteria    ASV2352               1         253      1   1582    302.39         -   53
  bacteria    ASV2353               1         253      1   1582    343.74         -   56
  bacteria    ASV2354               2         252      1   1582    193.46         -   46
  bacteria    ASV2355               2         254      1   1582    163.54         -   49
  bacteria    ASV2356               1         253      1   1582    325.91         -   59
  bacteria    ASV2357               1         253      1   1582    315.09         -   56
  bacteria    ASV2358               1         253      1   1582    319.45         -   56
  bacteria    ASV2359               1         249      1   1582    277.80         -   57
  bacteria    ASV2360               1         253      1   1582    233.00         -   48
  bacteria    ASV2361               2         253      1   1582    314.56         -   60
  bacteria    ASV2362               1         253      1   1582    345.22         -   54
  bacteria    ASV2363               1         253      1   1582    291.70         -   62
  bacteria    ASV2364               1         253      1   1582    337.86         -   60
  bacteria    ASV2365               9         253      1   1582    221.84         -   63
  bacteria    ASV2366               1         253      1   1582    289.17         -   53
  bacteria    ASV2367               1         253      1   1582    326.00         -   57
  bacteria    ASV2368               1         249      1   1582    276.31         -   60
  bacteria    ASV2369               1         254      1   1582    280.18         -   54
  bacteria    ASV2370               1         253      1   1582    295.97         -   58
  bacteria    ASV2371               1         253      1   1582    299.17         -   58
  bacteria    ASV2372              27         253      1   1582    103.12         -   56
  bacteria    ASV2373              16         253      1   1582    227.45         -   55
  bacteria    ASV2374               2         254      1   1582    290.08         -   55
  bacteria    ASV2375               1         253      1   1582    291.06         -   57
  bacteria    ASV2376               1         253      1   1582    267.10         -   47
  bacteria    ASV2377               1         253      1   1582    291.94         -   55
  bacteria    ASV2378               1         253      1   1582    236.35         -   58
  bacteria    ASV2379              27         253      1   1582    108.95         -   56
  bacteria    ASV2380               1         253      1   1582    314.80         -   57
  bacteria    ASV2381               1         253      1   1582    324.49         -   58
  bacteria    ASV2382               2         253      1   1582    293.95         -   63
  bacteria    ASV2383               2         253      1   1582    278.84         -   59
  bacteria    ASV2384               1         253      1   1582    317.06         -   55
  bacteria    ASV2385               1         252      1   1582    331.48         -   56
  bacteria    ASV2386               1         253      1   1582    285.29         -   54
  bacteria    ASV2387               1         253      1   1582    227.81         -   47
  bacteria    ASV2388               9         253      1   1582    209.08         -   64
  bacteria    ASV2389               1         253      1   1582    231.68         -   50
  bacteria    ASV2390               1         253      1   1582    321.98         -   57
  bacteria    ASV2391               2         253      1   1582    281.79         -   58
  bacteria    ASV2392               1         253      1   1582    326.73         -   56
  bacteria    ASV2393               1         253      1   1582    231.62         -   50
  bacteria    ASV2394               1         253      1   1582    311.77         -   51
  bacteria    ASV2395               1         253      1   1582    328.43         -   54
  bacteria    ASV2396               1         253      1   1582    319.55         -   58
  bacteria    ASV2397               1         253      1   1582    318.07         -   58
  bacteria    ASV2398               1         253      1   1582    243.21         -   54
  bacteria    ASV2399               1         253      1   1582    301.01         -   55
  bacteria    ASV2400               1         253      1   1582    281.46         -   49
  bacteria    ASV2401               1         253      1   1582    235.95         -   48
  bacteria    ASV2402               1         253      1   1582    315.98         -   56
  bacteria    ASV2403               1         253      1   1582    233.92         -   47
  bacteria    ASV2404               2         253      1   1582    321.84         -   59
  bacteria    ASV2405               1         253      1   1582    323.82         -   58
  bacteria    ASV2406               1         253      1   1582    271.43         -   56
  bacteria    ASV2407               1         254      1   1582    258.08         -   60
  bacteria    ASV2408               1         252      1   1582    300.86         -   53
  bacteria    ASV2409               1         253      1   1582    311.99         -   60
  bacteria    ASV2410               1         253      1   1582    320.53         -   56
  bacteria    ASV2411               1         253      1   1582    307.08         -   53
  bacteria    ASV2412               1         248      1   1582    266.42         -   61
  bacteria    ASV2413               1         253      1   1582    342.11         -   54
  bacteria    ASV2414               2         254      1   1582    162.00         -   45
  bacteria    ASV2415               1         253      1   1582    300.24         -   56
  bacteria    ASV2416               9         253      1   1582    236.11         -   59
  bacteria    ASV2417               1         253      1   1582    328.74         -   59
  bacteria    ASV2418               1         253      1   1582    220.91         -   56
  bacteria    ASV2419               1         253      1   1582    253.11         -   52
  bacteria    ASV2420               1         253      1   1582    318.68         -   58
  bacteria    ASV2421               1         253      1   1582    305.00         -   52
  bacteria    ASV2422               1         248      1   1582    264.96         -   61
  bacteria    ASV2422              74          39      1   1582      0.24         -   67
  bacteria    ASV2423               1         253      1   1582    314.38         -   56
  bacteria    ASV2424               1         253      1   1582    310.03         -   57
  bacteria    ASV2425               1         253      1   1582    337.04         -   56
  bacteria    ASV2426               1         254      1   1582    279.21         -   56
  bacteria    ASV2427               2         253      1   1582    188.79         -   66
  bacteria    ASV2428               1         253      1   1582    279.12         -   53
  bacteria    ASV2429               1         253      1   1582    234.94         -   68
  bacteria    ASV2430               1         253      1   1582    303.94         -   58
  bacteria    ASV2431               1         253      1   1582    302.86         -   57
  bacteria    ASV2432               2         253      1   1582    266.51         -   57
  bacteria    ASV2433               1         253      1   1582    270.38         -   54
  bacteria    ASV2434               2         253      1   1582    214.44         -   62
  bacteria    ASV2435               1         253      1   1582    246.40         -   47
  bacteria    ASV2436               1         253      1   1582    316.67         -   59
  bacteria    ASV2437               1         253      1   1582    328.94         -   54
  bacteria    ASV2438               1         253      1   1582    305.80         -   49
  bacteria    ASV2438             219         176      1   1582      1.03         -   55
  bacteria    ASV2439               1         253      1   1582    317.10         -   55
  bacteria    ASV2440               1         253      1   1582    277.90         -   53
  bacteria    ASV2441               9         253      1   1582    238.16         -   64
  bacteria    ASV2442               2         254      1   1582    298.04         -   57
  bacteria    ASV2443               1         253      1   1582    251.97         -   48
  bacteria    ASV2444               1         254      1   1582    290.84         -   58
  bacteria    ASV2445               1         253      1   1582    283.95         -   60
  bacteria    ASV2446               2         254      1   1582    296.94         -   57
  bacteria    ASV2447               1         253      1   1582    261.04         -   60
  bacteria    ASV2448               9         254      1   1582    198.61         -   65
  bacteria    ASV2449              16         253      1   1582    230.16         -   54
  bacteria    ASV2450               1         253      1   1582    300.73         -   58
  bacteria    ASV2451               1         253      1   1582    219.02         -   55
  bacteria    ASV2452               2         254      1   1582    295.96         -   57
  bacteria    ASV2453               2         253      1   1582    283.73         -   50
  bacteria    ASV2454               1         253      1   1582    328.87         -   59
  bacteria    ASV2455               1         253      1   1582    310.94         -   57
  bacteria    ASV2456               1         253      1   1582    217.67         -   64
  bacteria    ASV2457              16         253      1   1582    244.55         -   58
  bacteria    ASV2458               1         253      1   1582    299.89         -   56
  bacteria    ASV2459               1         253      1   1582    337.93         -   52
  bacteria    ASV2460               2         254      1   1582    171.38         -   48
  bacteria    ASV2461               2         250      1   1582    127.39         -   47
  bacteria    ASV2462               1         253      1   1582    317.51         -   56
  bacteria    ASV2463               1         253      1   1582    212.48         -   62
  bacteria    ASV2464               1         253      1   1582    266.71         -   53
  bacteria    ASV2465               1         253      1   1582    238.24         -   55
  bacteria    ASV2466               1         253      1   1582    324.64         -   57
  bacteria    ASV2467               1         253      1   1582    308.10         -   57
  bacteria    ASV2468              10         249      1   1582    279.24         -   55
  bacteria    ASV2469               2         253      1   1582    288.49         -   52
  bacteria    ASV2470               1         253      1   1582    318.05         -   56
  bacteria    ASV2471               1         253      1   1582    249.95         -   59
  bacteria    ASV2472               1         253      1   1582    326.48         -   57
  bacteria    ASV2473               2         253      1   1582    299.04         -   58
  bacteria    ASV2474               1         253      1   1582    312.61         -   57
  bacteria    ASV2475               2         253      1   1582    291.71         -   62
  bacteria    ASV2476               1         253      1   1582    301.37         -   51
  bacteria    ASV2477               2         253      1   1582    219.27         -   48
  bacteria    ASV2478               1         253      1   1582    314.16         -   58
  bacteria    ASV2479               1         253      1   1582    216.29         -   57
  bacteria    ASV2480               1         254      1   1582    227.90         -   48
  bacteria    ASV2481               2         253      1   1582    286.11         -   62
  bacteria    ASV2482               2         252      1   1582    260.49         -   54
  bacteria    ASV2483               1         254      1   1582    281.68         -   55
  bacteria    ASV2484               1         253      1   1582    312.86         -   54
  bacteria    ASV2485               2         253      1   1582    280.10         -   55
  bacteria    ASV2486               2         253      1   1582    288.30         -   56
  bacteria    ASV2487               1         253      1   1582    237.57         -   48
  bacteria    ASV2488               1         253      1   1582    315.72         -   57
  bacteria    ASV2489               1         253      1   1582    307.90         -   57
  bacteria    ASV2490               1         254      1   1582    307.02         -   59
  bacteria    ASV2491               1         253      1   1582    310.47         -   60
  bacteria    ASV2492               1         254      1   1582    256.41         -   59
  bacteria    ASV2493               1         254      1   1582    308.15         -   56
  bacteria    ASV2494               1         253      1   1582    277.08         -   52
  bacteria    ASV2495               1         253      1   1582    315.40         -   54
  bacteria    ASV2496               9         253      1   1582    253.23         -   56
  bacteria    ASV2497               1         253      1   1582    225.19         -   70
  bacteria    ASV2498               1         253      1   1582    269.76         -   58
  bacteria    ASV2499               1         253      1   1582    285.53         -   59
  bacteria    ASV2500              27         253      1   1582     12.56         -   59
  bacteria    ASV2501               1         253      1   1582    229.93         -   49
  bacteria    ASV2502               2         254      1   1582    282.19         -   58
  bacteria    ASV2503               1         253      1   1582    321.65         -   58
  bacteria    ASV2504               1         253      1   1582    329.50         -   53
  bacteria    ASV2505               1         253      1   1582    307.48         -   58
  bacteria    ASV2506               1         253      1   1582    309.59         -   58
  bacteria    ASV2507               1         254      1   1582    268.47         -   59
  bacteria    ASV2508               1         253      1   1582    303.30         -   51
  bacteria    ASV2509               1         253      1   1582    294.18         -   59
  bacteria    ASV2510               1         253      1   1582    276.92         -   54
  bacteria    ASV2511               1         253      1   1582    288.81         -   60
  bacteria    ASV2512               1         253      1   1582    308.27         -   57
  bacteria    ASV2513               2         253      1   1582    282.63         -   51
  bacteria    ASV2514               1         253      1   1582    291.45         -   54
  bacteria    ASV2515               1         253      1   1582    269.01         -   50
  bacteria    ASV2516               2         253      1   1582    177.37         -   60
  bacteria    ASV2517               1         253      1   1582    320.09         -   57
  bacteria    ASV2518               2         254      1   1582    242.53         -   57
  bacteria    ASV2518             123         109      1   1582     -0.08         -   40
  bacteria    ASV2519              10         249      1   1582    267.02         -   55
  bacteria    ASV2520               2         253      1   1582    271.95         -   56
  bacteria    ASV2521               2         253      1   1582    291.73         -   51
  bacteria    ASV2522               2         253      1   1582    300.50         -   60
  bacteria    ASV2523               2         254      1   1582    174.44         -   48
  bacteria    ASV2523              81          39      1   1582     -0.91         -   35
  bacteria    ASV2524               2         254      1   1582    155.68         -   45
  bacteria    ASV2524              93          39      1   1582     -0.35         -   38
  bacteria    ASV2525               1         253      1   1582    286.80         -   57
  bacteria    ASV2526               2         253      1   1582    295.79         -   55
  bacteria    ASV2527               1         253      1   1582    325.73         -   55
  bacteria    ASV2528               1         253      1   1582    315.81         -   55
  bacteria    ASV2529               1         253      1   1582    303.64         -   56
  bacteria    ASV2530               1         253      1   1582    336.91         -   58
  bacteria    ASV2531               1         253      1   1582    305.94         -   58
  bacteria    ASV2532               1         253      1   1582    197.56         -   63
  bacteria    ASV2533               1         254      1   1582    272.68         -   59
  bacteria    ASV2534               1         253      1   1582    331.47         -   60
  bacteria    ASV2535               1         253      1   1582    317.68         -   57
  bacteria    ASV2536               1         253      1   1582    321.65         -   53
  bacteria    ASV2537               1         253      1   1582    326.46         -   58
  bacteria    ASV2538               1         254      1   1582    306.05         -   56
  bacteria    ASV2539               1         253      1   1582    272.82         -   50
  bacteria    ASV2540               1         253      1   1582    299.56         -   58
  bacteria    ASV2541               1         253      1   1582    307.36         -   53
  bacteria    ASV2542               2         253      1   1582    184.06         -   59
  bacteria    ASV2543               2         253      1   1582    286.22         -   56
  bacteria    ASV2544               1         253      1   1582    305.07         -   61
  bacteria    ASV2545               1         253      1   1582    293.29         -   54
  bacteria    ASV2546               1         254      1   1582    306.10         -   59
  bacteria    ASV2547               1         253      1   1582    310.21         -   55
  bacteria    ASV2548               2         253      1   1582    279.77         -   55
  bacteria    ASV2549               1         253      1   1582    326.16         -   58
  bacteria    ASV2550               1         253      1   1582    274.52         -   50
  bacteria    ASV2551               2         253      1   1582    307.21         -   54
  bacteria    ASV2552               1         253      1   1582    285.86         -   49
  bacteria    ASV2553               1         253      1   1582    311.32         -   54
  bacteria    ASV2554               1         253      1   1582    229.59         -   47
  bacteria    ASV2555               1         253      1   1582    326.74         -   57
  bacteria    ASV2556               1         253      1   1582    283.59         -   55
  bacteria    ASV2557               2         253      1   1582    285.74         -   51
  bacteria    ASV2558               1         253      1   1582    311.42         -   55
  bacteria    ASV2559               2         253      1   1582    266.07         -   58
  bacteria    ASV2560               2         253      1   1582    307.35         -   59
  bacteria    ASV2561               1         252      1   1582    308.51         -   57
  bacteria    ASV2562               1         253      1   1582    232.63         -   52
  bacteria    ASV2563               1         253      1   1582    303.98         -   60
  bacteria    ASV2564               1         253      1   1582    339.49         -   56
  bacteria    ASV2565               2         253      1   1582    240.94         -   65
  bacteria    ASV2566               1         253      1   1582    261.28         -   48
  bacteria    ASV2567               1         252      1   1582    319.51         -   52
  bacteria    ASV2568               1         253      1   1582    315.32         -   54
  bacteria    ASV2569               1         253      1   1582    332.09         -   54
  bacteria    ASV2570               1         253      1   1582    256.08         -   51
  bacteria    ASV2571               1         253      1   1582    322.51         -   53
  bacteria    ASV2572               9         253      1   1582    231.03         -   56
  bacteria    ASV2573               1         253      1   1582    225.27         -   47
  bacteria    ASV2574               1         253      1   1582    313.51         -   57
  bacteria    ASV2575               1         253      1   1582    312.57         -   51
  bacteria    ASV2576               2         253      1   1582    303.26         -   53
  bacteria    ASV2577               1         254      1   1582    303.61         -   56
  bacteria    ASV2578              12         253      1   1582    200.74         -   53
  bacteria    ASV2578              76          39      1   1582      0.86         -   42
  bacteria    ASV2579               1         253      1   1582    314.02         -   56
  bacteria    ASV2580              27         253      1   1582    100.33         -   56
  bacteria    ASV2581               1         252      1   1582    325.15         -   53
  bacteria    ASV2582               1         253      1   1582    239.31         -   47
  bacteria    ASV2583               1         252      1   1582    327.50         -   49
  bacteria    ASV2584               1         248      1   1582    244.99         -   68
  bacteria    ASV2585               1         253      1   1582    318.50         -   56
  bacteria    ASV2586               1         253      1   1582    317.76         -   56
  bacteria    ASV2587               1         253      1   1582    291.50         -   62
  bacteria    ASV2588               1         253      1   1582    325.86         -   60
  bacteria    ASV2589               1         253      1   1582    311.11         -   59
  bacteria    ASV2590               2         253      1   1582    308.55         -   56
  bacteria    ASV2591               1         253      1   1582    283.56         -   54
  bacteria    ASV2592               1         252      1   1582    331.86         -   56
  bacteria    ASV2593               1         253      1   1582    222.93         -   57
  bacteria    ASV2594               1         253      1   1582    280.73         -   60
  bacteria    ASV2595               9         253      1   1582    232.57         -   68
  bacteria    ASV2596               1         253      1   1582    284.11         -   60
  bacteria    ASV2597               1         254      1   1582    268.60         -   59
  bacteria    ASV2598               1         253      1   1582    248.15         -   54
  bacteria    ASV2598              74          59      1   1582      1.41         -   38
  bacteria    ASV2599               1         253      1   1582    322.21         -   55
  bacteria    ASV2600               1         253      1   1582    305.93         -   59
  bacteria    ASV2601               1         253      1   1582    321.94         -   57
  bacteria    ASV2602               1         253      1   1582    306.30         -   54
  bacteria    ASV2603               1         253      1   1582    316.02         -   53
  bacteria    ASV2604               2         254      1   1582    160.93         -   47
  bacteria    ASV2605               1         253      1   1582    301.77         -   57
  bacteria    ASV2606               2         253      1   1582    298.12         -   54
  bacteria    ASV2607              16         253      1   1582    231.11         -   56
  bacteria    ASV2608               2         253      1   1582    218.46         -   64
  bacteria    ASV2609               2         253      1   1582    202.65         -   63
  bacteria    ASV2610               1         253      1   1582    209.70         -   62
  bacteria    ASV2611               1         253      1   1582    314.38         -   55
  bacteria    ASV2612               1         253      1   1582    279.14         -   57
  bacteria    ASV2613               2         253      1   1582    288.69         -   55
  bacteria    ASV2614               1         253      1   1582    317.92         -   57
  bacteria    ASV2615               1         253      1   1582    320.47         -   57
  bacteria    ASV2616               1         253      1   1582    308.08         -   59
  bacteria    ASV2617               2         254      1   1582    282.77         -   59
  bacteria    ASV2618               1         253      1   1582    325.35         -   57
  bacteria    ASV2619               1         254      1   1582    239.02         -   48
  bacteria    ASV2620               1         253      1   1582    303.57         -   52
  bacteria    ASV2621               1         253      1   1582    305.44         -   57
  bacteria    ASV2622               1         253      1   1582    290.79         -   60
  bacteria    ASV2623               1         253      1   1582    286.85         -   60
  bacteria    ASV2624               1         253      1   1582    310.49         -   57
  bacteria    ASV2625               1         253      1   1582    230.59         -   59
  bacteria    ASV2626               1         253      1   1582    304.21         -   57
  bacteria    ASV2627               1         253      1   1582    305.51         -   58
  bacteria    ASV2628               1         253      1   1582    307.52         -   58
  bacteria    ASV2629               2         253      1   1582    300.32         -   58
  bacteria    ASV2630               1         253      1   1582    341.73         -   53
  bacteria    ASV2631               1         253      1   1582    320.29         -   57
  bacteria    ASV2632               1         253      1   1582    317.81         -   55
  bacteria    ASV2633               1         253      1   1582    288.34         -   57
  bacteria    ASV2634               1         253      1   1582    274.67         -   59
  bacteria    ASV2635               1         253      1   1582    326.00         -   57
  bacteria    ASV2636               1         253      1   1582    254.65         -   55
  bacteria    ASV2637               1         253      1   1582    279.17         -   65
  bacteria    ASV2638               2         253      1   1582    263.57         -   53
  bacteria    ASV2639              12         253      1   1582    162.21         -   50
  bacteria    ASV2640               1         253      1   1582    207.53         -   62
  bacteria    ASV2641               1         253      1   1582    249.83         -   49
  bacteria    ASV2642               1         253      1   1582    224.21         -   47
  bacteria    ASV2643               1         253      1   1582    321.89         -   56
  bacteria    ASV2644               1         253      1   1582    335.63         -   57
  bacteria    ASV2645               1         253      1   1582    312.31         -   53
  bacteria    ASV2646               1         254      1   1582    311.12         -   55
  bacteria    ASV2647               1         253      1   1582    311.56         -   56
  bacteria    ASV2648               1         253      1   1582    305.80         -   53
  bacteria    ASV2649               2         253      1   1582    218.26         -   48
  bacteria    ASV2650               1         253      1   1582    231.91         -   48
  bacteria    ASV2651               1         253      1   1582    322.71         -   55
  bacteria    ASV2652               1         253      1   1582    211.29         -   62
  bacteria    ASV2653               1         253      1   1582    314.59         -   58
  bacteria    ASV2654               2         254      1   1582    291.47         -   54
  bacteria    ASV2655               1         253      1   1582    180.46         -   53
  bacteria    ASV2656               1         253      1   1582    210.44         -   70
  bacteria    ASV2657               2         254      1   1582    296.07         -   57
  bacteria    ASV2658              27         253      1   1582     19.84         -   60
  bacteria    ASV2659               1         253      1   1582    320.06         -   57
  bacteria    ASV2660               1         253      1   1582    271.16         -   54
  bacteria    ASV2661               1         253      1   1582    325.26         -   58
  bacteria    ASV2662               1         254      1   1582    297.96         -   57
  bacteria    ASV2663               1         253      1   1582    277.93         -   53
  bacteria    ASV2664               1         253      1   1582    303.16         -   53
  bacteria    ASV2665               2         254      1   1582    239.25         -   60
  bacteria    ASV2666               2         253      1   1582    201.82         -   57
  bacteria    ASV2667               1         253      1   1582    308.71         -   57
  bacteria    ASV2668               1         253      1   1582    253.61         -   50
  bacteria    ASV2669               1         253      1   1582    250.98         -   47
  bacteria    ASV2670               1         253      1   1582    258.10         -   51
  bacteria    ASV2671               1         253      1   1582    300.95         -   57
  bacteria    ASV2672               1         253      1   1582    277.61         -   56
  bacteria    ASV2673               2         254      1   1582    310.52         -   58
  bacteria    ASV2674               9         253      1   1582    219.50         -   61
  bacteria    ASV2675               2         253      1   1582    325.11         -   60
  bacteria    ASV2676               2         253      1   1582    314.17         -   61
  bacteria    ASV2677               1         253      1   1582    306.12         -   60
  bacteria    ASV2678               1         253      1   1582    299.89         -   57
  bacteria    ASV2679               2         253      1   1582    296.29         -   57
  bacteria    ASV2680               1         253      1   1582    340.86         -   57
  bacteria    ASV2681               9         253      1   1582    246.85         -   55
  bacteria    ASV2682               1         253      1   1582    318.96         -   54
  bacteria    ASV2683               2         253      1   1582    253.72         -   56
  bacteria    ASV2684               2         253      1   1582    236.34         -   54
  bacteria    ASV2684              30           6      1   1582     -0.84         -   52
  bacteria    ASV2685               1         253      1   1582    317.54         -   53
  bacteria    ASV2686               1         253      1   1582    326.41         -   60
  bacteria    ASV2687               1         253      1   1582    275.14         -   52
  bacteria    ASV2688               1         253      1   1582    320.73         -   53
  bacteria    ASV2689               2         252      1   1582    188.50         -   48
  bacteria    ASV2690               1         253      1   1582    320.91         -   56
  bacteria    ASV2691               1         253      1   1582    215.05         -   61
  bacteria    ASV2692               1         253      1   1582    224.58         -   49
  bacteria    ASV2693               1         253      1   1582    226.32         -   50
  bacteria    ASV2694               1         253      1   1582    215.09         -   50
  bacteria    ASV2695               1         253      1   1582    302.50         -   49
  bacteria    ASV2696               1         253      1   1582    315.57         -   55
  bacteria    ASV2697               1         254      1   1582    308.11         -   56
  bacteria    ASV2698               1         253      1   1582    321.03         -   56
  bacteria    ASV2699               1         253      1   1582    303.46         -   57
  bacteria    ASV2700               1         253      1   1582    329.48         -   59
  bacteria    ASV2701               1         253      1   1582    305.05         -   58
  bacteria    ASV2702               1         253      1   1582    319.20         -   56
  bacteria    ASV2703               9         254      1   1582    199.04         -   65
  bacteria    ASV2704               1         253      1   1582    321.48         -   58
  bacteria    ASV2705               1         253      1   1582    326.46         -   55
  bacteria    ASV2706               2         253      1   1582    235.13         -   54
  bacteria    ASV2707               1         252      1   1582    192.54         -   65
  bacteria    ASV2708              16         253      1   1582    245.84         -   54
  bacteria    ASV2709              16         253      1   1582    230.38         -   54
  bacteria    ASV2710               1         253      1   1582    329.11         -   60
  bacteria    ASV2711               1         253      1   1582    314.03         -   54
  bacteria    ASV2712               1         253      1   1582    246.95         -   50
  bacteria    ASV2713              10         253      1   1582    246.44         -   56
  bacteria    ASV2714               1         253      1   1582    322.79         -   58
  bacteria    ASV2715               1         253      1   1582    331.30         -   60
  bacteria    ASV2716               1         253      1   1582    275.31         -   56
  bacteria    ASV2717               1         253      1   1582    310.75         -   55
  bacteria    ASV2718               1         253      1   1582    309.91         -   60
  bacteria    ASV2719              16         253      1   1582    227.23         -   56
  bacteria    ASV2720               1         253      1   1582    313.51         -   54
  bacteria    ASV2721               2         253      1   1582    271.91         -   57
  bacteria    ASV2722               1         254      1   1582    294.49         -   57
  bacteria    ASV2723               2         249      1   1582    183.39         -   48
  bacteria    ASV2724               1         253      1   1582    321.76         -   57
  bacteria    ASV2725               1         253      1   1582    238.88         -   63
  bacteria    ASV2726               1         253      1   1582    243.29         -   49
  bacteria    ASV2727               1         253      1   1582    295.76         -   53
  bacteria    ASV2728               1         253      1   1582    274.81         -   52
  bacteria    ASV2729               1         253      1   1582    320.04         -   54
  bacteria    ASV2730               1         253      1   1582    315.59         -   57
  bacteria    ASV2731               2         253      1   1582    304.04         -   55
  bacteria    ASV2732               1         253      1   1582    329.45         -   57
  bacteria    ASV2733               1         253      1   1582    303.39         -   54
  bacteria    ASV2734               1         253      1   1582    242.29         -   51
  bacteria    ASV2735              27         254      1   1582     91.58         -   43
  bacteria    ASV2736               1         253      1   1582    173.88         -   56
  bacteria    ASV2737               9         254      1   1582    200.19         -   63
  bacteria    ASV2738               1         253      1   1582    277.24         -   62
  bacteria    ASV2739               1         253      1   1582    259.53         -   51
  bacteria    ASV2740               1         253      1   1582    294.13         -   58
  bacteria    ASV2741               1         253      1   1582    325.49         -   59
  bacteria    ASV2742               1         253      1   1582    326.43         -   58
  bacteria    ASV2743               1         253      1   1582    275.32         -   53
  bacteria    ASV2744               1         253      1   1582    300.09         -   55
  bacteria    ASV2745               1         253      1   1582    236.67         -   47
  bacteria    ASV2746              16         253      1   1582    235.08         -   55
  bacteria    ASV2747              16         253      1   1582    247.04         -   58
  bacteria    ASV2748               2         253      1   1582    233.11         -   52
  bacteria    ASV2748              30           6      1   1582     -0.84         -   52
  bacteria    ASV2749              10         253      1   1582    224.90         -   52
  bacteria    ASV2750               2         254      1   1582    305.92         -   58
  bacteria    ASV2751               1         253      1   1582    276.17         -   55
  bacteria    ASV2752               9         253      1   1582    195.62         -   64
  bacteria    ASV2753               1         253      1   1582    300.19         -   57
  bacteria    ASV2754               1         253      1   1582    312.39         -   56
  bacteria    ASV2755               2         253      1   1582    256.69         -   59
  bacteria    ASV2756               1         253      1   1582    333.19         -   58
  bacteria    ASV2757               1         253      1   1582    282.67         -   57
  bacteria    ASV2758               1         253      1   1582    318.34         -   56
  bacteria    ASV2759               1         253      1   1582    306.80         -   54
  bacteria    ASV2760               1         253      1   1582    327.67         -   60
  bacteria    ASV2761               1         253      1   1582    212.54         -   70
  bacteria    ASV2762              12         253      1   1582    174.18         -   55
  bacteria    ASV2763               9         253      1   1582    211.42         -   62
  bacteria    ASV2764               1         253      1   1582    299.65         -   54
  bacteria    ASV2765               1         253      1   1582    284.44         -   55
  bacteria    ASV2766               2         253      1   1582    287.80         -   56
  bacteria    ASV2767               1         253      1   1582    274.13         -   49
  bacteria    ASV2768               1         254      1   1582    288.72         -   59
  bacteria    ASV2769               2         253      1   1582    266.53         -   59
  bacteria    ASV2770               1         253      1   1582    330.61         -   56
  bacteria    ASV2771               1         253      1   1582    308.52         -   58
  bacteria    ASV2772               2         253      1   1582    245.85         -   61
  bacteria    ASV2773               1         254      1   1582    315.38         -   56
  bacteria    ASV2774               1         253      1   1582    319.00         -   57
  bacteria    ASV2775               1         254      1   1582    301.32         -   61
  bacteria    ASV2776               9         253      1   1582    246.88         -   59
  bacteria    ASV2777               2         253      1   1582    271.08         -   56
  bacteria    ASV2778              12         253      1   1582    158.55         -   54
  bacteria    ASV2779               1         254      1   1582    286.13         -   59
  bacteria    ASV2780               1         253      1   1582    307.62         -   57
  bacteria    ASV2781               2         252      1   1582    255.98         -   55
  bacteria    ASV2782               1         253      1   1582    315.92         -   59
  bacteria    ASV2783              16         253      1   1582    170.78         -   55
  bacteria    ASV2784               1         253      1   1582    228.99         -   47
  bacteria    ASV2785               1         253      1   1582    320.42         -   58
  bacteria    ASV2786               1         253      1   1582    305.37         -   59
  bacteria    ASV2787               1         253      1   1582    317.52         -   57
  bacteria    ASV2788               1         253      1   1582    303.24         -   52
  bacteria    ASV2789               1         253      1   1582    302.26         -   58
  bacteria    ASV2790               1         248      1   1582    274.30         -   59
  bacteria    ASV2791               1         253      1   1582    315.74         -   58
  bacteria    ASV2792               1         253      1   1582    319.55         -   58
  bacteria    ASV2793               1         254      1   1582    254.46         -   56
  bacteria    ASV2794               1         253      1   1582    218.26         -   57
  bacteria    ASV2795               1         253      1   1582    307.99         -   54
  bacteria    ASV2796               1         254      1   1582    303.12         -   57
  bacteria    ASV2797               2         253      1   1582    186.87         -   58
  bacteria    ASV2798               2         235      1   1582     32.69         -   47
  bacteria    ASV2799               1         253      1   1582    284.93         -   55
  bacteria    ASV2800               1         253      1   1582    339.84         -   56
  bacteria    ASV2801               2         251      1   1582    200.63         -   46
  bacteria    ASV2802               2         253      1   1582    270.73         -   53
  bacteria    ASV2803               1         253      1   1582    327.52         -   52
  bacteria    ASV2804               1         253      1   1582    245.31         -   56
  bacteria    ASV2805               1         253      1   1582    300.59         -   54
  bacteria    ASV2806               1         253      1   1582    237.67         -   46
  bacteria    ASV2807              16         253      1   1582    230.39         -   55
  bacteria    ASV2808               1         254      1   1582    281.16         -   53
  bacteria    ASV2809               1         253      1   1582    209.41         -   47
